global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
8111.99516920383	n/a	n/a	65804465.62518628	12748.038370112898	n/a	n/a	162512482.2858707	8130.80994140625	n/a	66110070.30327071	n/a	8755.518596154907	9851.003300540273	n/a	n/a	n/a	n/a	-0.0261688509	-0.0287396168	-0.0304294758	0.0206168905	-0.0825882772	0.1173486064	-0.0393628336	-0.0297463005	0.0300254594	-0.0164999003	0.0369221977	-0.0457381738	0.0104225428	-0.0339639147	0.0739776103	-0.0793554359	0.0415583141	-0.0535813205	0.0570542358	-0.0713456562	0.0153819192	-0.0267358127	0.0296319863	-0.0351729675	0.0671191234	-0.0413396791	0.0216607293	-0.027571705	0.0321580182	-0.0923895727	0.038573916	-0.0587737285	0.0605389143	-0.0246297239	0.0342242022	-0.0555207249	-0.0471453886	0.0880286573	-0.0418243619	0.0146144179	-0.0526711412	0.0448086338	-0.0090817979	0.0457470901	-0.0618399474	0.0218465573	-0.0490940861	0.0096863671	-0.0973700251	0.092865577	-0.0448112978	0.061363766	-0.1022745233	0.0613207835	-0.0044580082	0.0939260915	-0.0403898922	0.0907199469	0.0907142607	0.0907047839	0.090691517	0.0906744606	0.0515588508282007	n/a	0.0026583150987246	n/a	-0.1287212152939503	n/a	0.0165691512667515	n/a	0.1571120065339073	n/a	n/a	0.0246841825971105	0.0003569953168256	n/a	1.2744565623541053e-07	n/a	-4.303873437816464e-05	n/a	1.8523326568742106e-09	n/a	-0.0002169923219961	n/a	n/a	4.7085667805259154e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8067.390170766461	-44.60499843736943	1989.6058855977292	65082784.167379305	12272.606215112555	-475.4321550003424	226035.7340082696	150616863.3112193	8114.807508497362	-16.002432908888295	65850100.89996516	256.0778590034711	8706.296250758376	9642.183486581198	1.015056	58.321487	0.4461614834890132	0.2559336145316466	0.0552172448	-0.0242363722	0.0457425463	0.0671458793	0.0013389321	-0.0120312945	-0.1551247534	0.0590443009	0.0051417818	-0.0370755171	-0.0178818748	-0.0613496307	0.045905955	-0.0773379705	-0.0635634684	0.0529908876	-0.0141517384	-0.0478993221	-0.0812846836	0.0211532861	-0.0313530081	0.0631792825	0.0020910404	-0.0825550472	-0.0171295704	0.0538838624	0.0146237629	-0.0672570795	0.0415824722	0.0821960821	0.0489460351	-0.0199489146	-0.0696910351	0.0502537249	0.0105388864	0.1010855064	0.1011058077	0.017402073	-0.0023290063	0.0005365973	-0.0118385479	-0.0008738844	0.0254032879	0.0394395533	-0.0255546711	-0.0878704207	0.018784341	-0.0492867784	0.0304582063	0.0457455537	0.0179026899	0.0506611554	-0.0631636344	-0.1131060667	0.0074233044	0.0521903586	-0.0512147057	0.0907047839	0.0906536152	0.0905683553	0.0904490364	0.0902957033	0.0176792774645804	-0.0338795733636203	0.0003125568516696	0.0011478254913009	-0.081248253561327	0.0474729617326233	0.0066012787067656	0.0022536820956671	-0.0277437206759856	-0.1848557272098929	0.0341716398822983	0.0007697140369471	0.0026852397486469	0.0023282444318213	7.210512507713266e-06	5.420722134306887e-06	-0.0010082037886256	-0.0009651650542474	1.0164748793990137e-06	9.315435819404548e-07	-0.0005226472595849	-0.0003056549375888	9.342494087241324e-08	2.731601579516059e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8037.323877295295	-30.06629347116632	903.9820030942984	64598575.10854106	12302.354299520155	29.74808440759989	884.9485259216877	151347921.31092206	8106.945752206778	-7.8617562905837985	65722569.42922352	61.80721197253393	8693.932679084448	9641.540444693215	1.047849	60.205616	0.243647535974162	0.1547123442838019	0.0131604954	0.061557078	0.0342671691	-0.0397561674	0.0223858577	-0.1090144918	0.0747590821	-0.0021030946	-0.0568306453	0.0302796566	-0.0118227325	0.0970212981	-0.0867583542	0.0538266186	-0.0665173228	0.0235479458	0.0099790606	0.1438129463	-0.0343276755	-0.043027097	-0.0366113598	-0.0063069072	-0.0574865789	0.0555859931	-0.07665671	0.0372494092	-0.0577951435	0.1074489277	-0.0405740799	0.0001849969	-0.0351058343	0.1325730444	-0.0180828491	0.0005474153	-0.0495613396	-0.0351442856	0.0034347796	-0.1338221464	-0.0018142512	-0.01348565	0.0847329644	-0.0534845777	-0.0429607597	-0.0180676669	-0.0564956851	0.0401017191	0.0836169604	-0.0375878496	-0.0373606774	-0.0300182618	-0.0398611402	0.1005515738	-0.2375705433	-0.0572120549	-0.0201593803	0.0333164115	0.0097299707	0.0906744606	0.0905323647	0.0902957033	0.0899647235	0.0895397709	0.0198991244322996	0.0022198469677192	0.0003959751531721	4.927720560092131e-06	-0.029071958729105	0.052176294832222	0.0008451787843467	0.0027223657424189	0.1013712817833152	0.1291150024593008	0.0166706838600652	0.0102761367703922	0.001740784029441	-0.0009444557192059	3.0303290371568445e-06	8.919966055407338e-07	-0.0011348410533633	-0.0001266372647377	1.2878642163987244e-06	1.6036996820246333e-08	-0.0003910124092301	0.0001316348503548	1.7327733827930596e-08	1.5289070417192717e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8044.792081747967	7.46820445267258	55.77407774691856	64718679.63855479	12449.81558625206	147.4612867319047	21744.83108462901	154997908.13168472	8103.089287870333	-3.856464336445242	65660056.00719893	14.872317178274042	8704.602949833157	9703.346549917082	1.263695	72.607353	0.1342982076513672	0.0679573308605097	-0.0980639693	-0.0552817026	-0.0901658785	-0.0145555964	-0.1018385933	0.0421118999	0.025627211	-0.08596534	0.0571817408	0.0021050231	0.04055623	0.0467860767	-0.0122511405	0.0078014772	0.077463279	-0.0805099804	0.0048888584	-0.1264815656	0.1197974714	-0.0348074513	-0.0147680495	-0.0795095101	0.0647229063	0.0519209773	0.0552105977	-0.0239973396	-0.00923095	0.0250958192	0.0182464813	-0.0959877325	0.0115720917	-0.1494662043	0.0906350535	-0.0579198918	0.0625068349	-0.1006887133	-0.0426147071	0.1637403621	0.0144458708	-0.0402988204	-0.0326022199	0.0180536633	-0.0792209327	-0.0432663951	0.0493300549	0.0381401728	-0.045604147	-0.0222340815	-0.1812002698	0.0693515194	-0.0591014399	0.0506387211	0.0046339454	-0.0208409212	-0.039758549	-0.00953938	-0.1349711319	0.0906289818	0.0903505904	0.089887238	0.0892398731	0.088409821	0.0078337306372588	-0.0120653937950408	6.136733569712717e-05	0.0001455737274294	-0.0724198434187854	-0.0433478846896804	0.0052446337208013	0.0018790391070698	0.1340321829699462	0.032660901186631	0.0010667344663228	0.0179646260716891	0.0012527829041232	-0.0004880011253178	1.5694650048633587e-06	2.3814509831143922e-07	-0.0008313285001615	0.0003035125532018	6.911070751807691e-07	9.211986995107552e-08	-0.0005239792903108	-0.0001329668810806	1.768019146432901e-08	2.745542966746096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8038.5130502568145	-6.279031491152637	39.4262364668865	64617692.05914912	12123.111406764732	-326.7041794873276	106735.62089448796	146969830.18082917	8103.030354099026	-0.0589337713063287	65659100.91945019	0.0034731894003866	8669.635944556556	9336.299092152292	1.639652	94.208488	0.302016069291209	0.2764629934267388	0.1148117634	0.0049046832	0.0893135287	0.0618611407	0.0388925091	0.0442736388	-0.0474209355	0.1124246089	-0.0158618039	-0.022871817	0.0126957765	-0.0647833043	0.0497436494	-0.0708901888	0.0112061765	0.1332143208	-0.0002693079	-0.0078694122	-0.1258949749	0.0395991657	-0.0570931766	0.1102544006	-0.024236823	-0.0537401403	0.0385135356	-0.0113203194	0.0327233715	-0.0527637678	0.0313895444	0.12703444	0.0739578966	0.0370023129	-0.1247095607	0.087110418	-0.0255874531	0.1239002248	0.1038611252	-0.0634742662	-0.0020781408	0.0209217794	-0.0429116393	0.103660384	0.0495118987	0.0561512485	-0.0151943964	-0.0081103833	0.0983240229	-0.0556238305	0.0653748885	0.0168735469	-0.0163185165	0.0702194637	-0.0451932979	-0.0607031862	0.0505480436	-0.0019876323	0.0254295173	0.0905683553	0.0901084137	0.0893435737	0.0882764233	0.0869105735	0.0130629593697051	0.0052292287324463	0.0001706409074945	2.7344833136241943e-05	-0.0636366174647236	0.0087832259540618	0.0040496190823515	7.714505816010494e-05	-0.1429256261390747	-0.2769578091090209	0.0767056280264688	0.0204277346072465	0.0011978326402083	-5.495026391489992e-05	1.434803033948387e-06	3.0195315043171527e-09	-0.0007272773533937	0.0001040511467678	5.289323487593448e-07	1.0826641143694264e-08	-0.0004620645910799	6.191469923089995e-05	3.833429980852803e-09	2.1350368632983522e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8040.038989977948	1.5259397211339092	2.3284920325342324	64642226.96036563	12266.76190963008	143.65050286534824	20635.466973467424	150473447.7475514	8100.8877744521105	-2.142579646915692	65624382.73426767	4.590647543377372	8703.04568770399	9740.00365216511	1.569366	90.170128	0.4829022940031394	0.3022357181831431	-0.0822115193	0.0753161408	-0.0204570542	-0.0968510355	0.0478078306	-0.0715382716	-0.0104529919	-0.0673938291	-0.0616446913	0.0099944766	0.0331251782	-0.0003511812	-0.0505489027	0.0578124953	-0.0905109902	-0.0940398417	-0.0340668835	0.1598147515	0.0148101686	-0.019165313	-0.0378640806	-0.0698362959	-0.0541706972	-0.0296156525	-0.0441673521	0.0462802031	-0.0928193265	0.0215067643	-0.059818352	-0.059668536	-0.1075995713	0.1125386883	0.0488924922	-0.0707399874	-0.0488654191	-0.1269309408	-0.0582118976	-0.1008627968	0.0083240828	-0.0295764114	0.1106780059	-0.0652275814	0.045674023	-0.0098617824	-0.0122059222	-0.072607721	0.0420329297	-0.011776335	-0.1253617857	-0.0283914727	-0.0973708664	0.0785179828	-0.0867963187	0.0907793708	0.0491420987	-0.0866087991	-0.0130146019	0.0904925912	0.0898059965	0.0886655282	0.0870769501	0.0850482909	0.0498982533382417	0.0368352939685366	0.0024898356862073	0.0013568388817485	-0.0295960971459123	0.0340405203188113	0.0008759289662702	0.0011587570235754	0.1309412765725568	0.2738669027116315	0.0750030804008622	0.0171456179104508	0.000102974648037	-0.0010948579921713	1.0603778138344027e-08	1.1987140230213706e-06	0.0003210081255249	0.0010482854789186	1.0304621665300996e-07	1.0989024453115987e-06	0.0001579834779134	0.0006200480689933	3.844596078623202e-07	2.4958779293613748e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8024.85662490519	-15.18236507275833	230.50420920251204	64398323.85028472	12261.558695981652	-5.203213648428573	27.07343227119338	150345821.65500328	8073.458162794237	-27.429611657873465	65180726.7063889	752.3835957017479	8639.519408774138	9453.302945009906	1.606699	92.315147	0.3306308780845497	0.2397820375343821	0.0406870913	-0.1105027366	-0.0480012898	0.1020788513	-0.0357553787	-0.0169651735	0.0694075818	0.0256647949	0.1227181768	0.0350358131	-0.026486567	0.0209032345	-0.1098312796	0.0615724199	0.0400615487	0.103709052	0.0021483008	-0.1989987763	0.0084904716	0.0499518896	-0.0040844185	0.0328532469	0.118080225	0.0682126682	-0.0206849552	-0.0398913491	0.0168264494	0.0830959497	-0.0820804932	0.0392530871	0.1333302949	-0.1681846927	-0.0317658158	0.0513875353	0.0850116376	0.1105160029	0.0579625379	0.1640059107	0.0136788281	0.0194433964	0.0020469717	-0.0232409482	-0.0944189957	-0.0782236191	0.0043489054	0.0455364545	-0.035264845	-0.0626747087	0.1055401579	0.1012395851	0.0416475839	0.0251460309	0.0465443818	-0.0098771822	0.110743003	-0.0724424237	-0.0105204382	0.0904017021	0.089443541	0.0878541213	0.0856446605	0.0828307522	0.0566390428464131	0.0067407895081713	0.0032079811745578	4.543824319347359e-05	-0.0772846600610535	-0.0476885629151412	0.0059729186807525	0.0022741990329113	-0.0971012904931853	-0.2280425670657421	0.0520034123939334	0.0094286606154419	0.0006030254424937	0.0005000507944567	3.636396842947226e-07	2.500507970367768e-07	0.0002339337731196	-8.707435240530001e-05	5.4725010205972484e-08	7.581942846802375e-09	-0.0002180705471345	-0.0003760540250479	1.414166297547266e-07	4.755476352754019e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8063.537221906131	38.68059700094091	1496.188584349199	65020632.529065646	12275.597700574212	14.03900459255965	197.0936499499109	150690298.90634286	8111.519950284091	38.06178748985349	65796755.903856814	1448.6996669227674	8701.160855721002	9526.308835724622	1.342773	77.150902	0.1462384324454453	0.0650254842038217	0.0126466714	0.0479597367	0.0461132374	-0.0319464505	0.0138440035	0.0449090959	0.0122960439	0.0236493397	-0.0583532204	-0.0545360273	-0.0083673291	0.0394944005	0.0418665269	-0.1286903576	0.0181269187	0.0568879897	-0.0303512794	0.0876496775	0.005061644	-0.0158113924	-0.0381122178	0.018750658	-0.0654738455	-0.0172219051	0.048965159	0.0341628219	0.0600909978	0.0223753907	0.1237143787	0.0879901744	-0.0373948243	0.0634203945	0.0189646296	0.0185623205	-0.042412213	0.028839715	0.0519636002	-0.0975496278	-0.0133061873	-0.0309791374	-0.0564846867	0.0123502973	-0.0302546944	0.0806226902	0.0820746845	-0.0178241781	-0.0086629723	-0.1046947397	-0.0239892331	-0.0620110697	0.0441083937	0.0193908225	0.0289153439	0.0769515236	0.0241197074	-0.1069839874	0.0611458792	0.0902957033	0.0890212896	0.0869105735	0.083983384	0.0802672203	0.0382194500790404	-0.0184195927673727	0.0014607263643442	0.0003392813977158	-0.0413182699962817	0.0359663900647718	0.0017071994354856	0.0012935812142913	-0.1416941336511712	-0.0445928431579858	0.0019885216609127	0.0200772275111559	0.0004869165219281	-0.0001161089205655	2.3708769932655794e-07	1.34812814349088e-08	0.0005320759454994	0.0002981421723798	2.831048117790805e-07	8.888875495134642e-08	0.0003128704890264	0.0005309410361609	2.8189838387961017e-07	9.78879429036187e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8012.177816197599	-51.359405708532	2637.7885547335886	64194993.358368926	12152.94320817224	-122.65449240197086	15044.124506385126	147694028.6210598	8076.240188337054	-35.279761947036604	65225655.579710536	1244.661603039572	8663.914437683714	9580.146409837676	1.088079	62.517078	0.3450836911115898	0.2697715259030663	-0.001739379	-0.053551929	-0.0382041021	0.0444443892	0.0557815882	-0.0207841067	-0.091357685	0.0075186315	0.0627203813	0.012986808	-0.0575218401	-0.0595554875	-0.0611009083	-0.0011350329	-0.0763024164	-0.0291927583	-0.0013730711	-0.1293346728	-0.0355697855	0.0875477424	-0.0084129881	0.012248716	0.0595354957	-0.0725660654	-0.0880508654	0.0244615167	-0.0059868096	0.007803638	-0.0413883196	-0.0085186193	0.0519865651	-0.1078111636	-0.0317843303	0.0145531084	0.0543570208	0.0809369748	0.0184049674	0.1235711353	-0.0250675523	0.0319120216	0.0294222296	-0.1211405528	-0.0186619818	0.0094335935	-0.0355785465	-0.1040906685	-0.0603423883	-0.011291193	0.0401770881	0.069937698	0.0734406179	-0.0387337207	0.0156593693	0.0573199751	-0.0056390168	0.0167852535	-0.0081829661	0.0901746124	0.0885395244	0.0858363039	0.0820975622	0.0773684033	0.0446037502763516	0.0063843001973111	0.0019894945387151	4.07592890093878e-05	-0.0901540151689204	-0.0488357451726386	0.0081277464510779	0.0023849300065669	0.1209180647287837	0.2626121983799549	0.0689651667379527	0.0146211783777543	0.0003528846791878	-0.0001340318427403	1.2452759680547656e-07	1.7964534868360515e-08	0.0008890458735024	0.0003569699280029	7.904025651916453e-07	1.2742752949846693e-07	0.000258843312536	-5.402717649040004e-05	2.918935799524835e-09	6.699986044460938e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8022.809714257076	10.631898059476953	113.0372563471098	64365475.71117771	12213.77850368606	60.8352955138198	3700.933180253784	149176385.3371037	8081.801056970374	5.560868633319842	65315508.32444745	30.92325995704049	8664.512788639513	9564.951607636242	1.170309	67.241745	0.0710669569194685	0.0441819650116127	0.0114659264	0.0676987313	0.0308453661	-0.054970819	-0.0081135639	-0.1004860482	0.1279849413	0.001323115	-0.0618663501	0.0319455559	-0.0331520901	0.1289125094	-0.087933349	0.0456427609	-0.0181132714	0.0479043573	0.0368761497	0.1237811334	-0.0150557508	0.0124934584	-0.0198758267	-0.0044069577	-0.0627048512	0.0916764806	-0.0603413398	0.0123460186	-0.0122674662	0.1309058661	-0.0150660718	0.0009200512	-0.0194416946	0.1292718466	-0.0148785906	-0.0017843813	-0.0526948599	-0.0053594714	-0.0153670456	-0.128591938	-0.0281995924	0.0298037398	0.018193201	-0.1101074876	-0.0595071327	0.0093655261	-0.0978213656	0.0910374356	-0.0170318297	-0.027888885	0.0491948976	-0.0596945291	0.0486770712	-0.007805911	-0.1648003377	-0.0385055421	-0.0051184152	0.0567955398	0.0601810244	0.0900384497	0.0879985677	0.0846329284	0.0799922374	0.0741464099	0.0534535101175919	0.0088497598412402	0.0028572777438914	7.831824924762951e-05	-0.0478785377367643	0.042275477432156	0.0022923543758107	0.0017872159921167	0.1234026456658909	0.0024845809371071	6.17314243303648e-06	0.0152282129573414	0.0001418615942648	-0.000211023084923	2.0124711927350743e-08	4.453074237041967e-08	0.0008270239213314	-6.202195217099992e-05	6.839685664543658e-07	3.846722551101802e-09	0.0003349410496213	7.609773708530004e-05	5.790865589503448e-09	1.1218550672141816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
