global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
7732.454606266114	n/a	59790854.23796604	n/a	9778.606705165146	n/a	95621149.09430076	n/a	8137.607504179148	n/a	66220655.89207279	n/a	8298.349217669585	11209.399181391776	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0838913436263197	n/a	0.0070377575354292	n/a	-0.1271275121938657	n/a	n/a	0.0161614043566014	0.262345254620314	n/a	0.0688250326217973	n/a	2.766506720346269e-05	n/a	7.65355943372107e-10	n/a	0.002772468891435	n/a	n/a	7.686583753974818e-06	-0.0030040533060572	n/a	n/a	9.024336265633193e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7619.279270737387	-113.17533552872646	58053416.60548846	12808.656572039814	9562.95267499162	-215.65403017352585	91450063.8641294	46506.66073008399	8046.636249147035	-90.97125503211282	64748354.926087074	8275.769242117713	8200.257797175753	10855.817815518263	0.974661	45.521088	0.0417325603842675	0.0199650139366959	0.0003105414	-0.0578892558	0.0422761905	-0.113985431	0.0244689158	0.007722585	-0.03529577	0.1091247551	0.0096220584	-0.022210801	0.0028374866	-0.0480492173	0.0276874771	-0.0174859572	0.0106051352	-0.0295884418	0.0035213834	-0.0289136317	0.045669547	-0.0221708911	-0.0353306471	0.0101384898	-0.029031081	0.0028514011	-0.0205757749	0.0466870283	-0.016416371	-0.0335487592	0.0271398289	-0.0104617553	0.0320174868	-0.0334762971	0.0100311877	-0.0246167506	-0.0050539955	0.0056419414	-0.0561859756	0.0154204026	-0.0345682308	0.0218649441	-0.0041071485	0.0835949519	-0.0140695015	0.008589067	-0.0627366292	0.0759519464	-0.0394702189	-0.0037228519	0.0014398201	-0.0619386593	0.0066748385	-0.0645915051	0.0909071758	0.0909014307	0.0908918558	0.0908784514	0.0908612182	0.0	0.0775350912852985	-0.0063562523410212	0.0060116903806195	4.0401943822737536e-05	-0.1105823896815252	0.0165451225123405	0.0002737410789483	0.0122284649076766	0.2599528667016813	-0.0023923879186327	0.067575492906422	5.723519953219804e-06	-0.0001031145719325	-0.0001307796391359	1.0632614944822718e-08	1.7103314012532625e-08	0.0027061561423129	-6.631274912210008e-05	4.397380696130586e-09	7.323281066577837e-06	-0.0028723697420698	0.0001316835639873	1.734056102442362e-08	8.25050793515813e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7733.394201611731	114.11493087434336	59805385.87752194	13022.217448456166	9731.219108153491	168.26643316187074	94696625.33089162	28313.59252901831	8161.37832908153	114.74207993449454	66608096.23040163	13165.744907693936	8318.751996920377	11148.03280896574	1.331362	62.180656	0.0889811551853554	0.0442466456532557	-0.0636437978	-0.0592021639	0.0605770954	-0.0685495443	0.1883681874	0.0121397131	0.0982681544	0.0695781143	0.0717994118	-0.1047377589	-0.072406968	0.0715572706	-0.0556009922	0.0443303084	-0.059664238	-0.0065574897	0.0716317095	0.1072057114	-0.0084123433	-0.0006635814	0.1135616216	-0.0605435686	-0.005737764	0.0785136835	0.0945057968	-0.0475317242	-0.0039681346	0.1137088425	-0.0068240053	-0.003130221	0.0112599101	-0.0064633372	0.0045047543	-0.0842836483	-0.0952193353	-0.0042959939	-0.0548123731	-0.0204920144	0.0147863361	0.0779520643	0.1466393369	0.1009837904	0.0147756679	-0.0374332786	-0.1196915018	-0.1344991404	-0.0506583704	-0.04837403	-0.0174435817	-0.0224551964	-0.063748349	0.0188507593	0.0908918558	0.0908401568	0.0907540137	0.0906334592	0.0904785388	0.0	0.0838338534134095	0.006298762128111	0.007028114978141	3.967440434652551e-05	-0.111612356848326	-0.0010299671668008	1.060832364687671e-06	0.012457318201238	0.2954374981940049	0.0354846314923236	0.0872833153391326	0.001259159072146	0.0005587661857275	0.00066188075766	3.1221965031245905e-07	4.380861373605757e-07	0.0028911829516073	0.0001850268092943	3.423492015766617e-08	8.358938859664698e-06	-0.0029488180630778	-7.644832100799992e-05	5.844345784942202e-09	8.69552796913391e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7394.811583939587	-338.5826176721439	54683238.3619671	114638.18898972117	9109.817925078642	-621.4011830748495	82988782.62808412	386139.4303268227	7840.142946651037	-321.2353824304928	61467841.42392201	103192.17092526496	7973.789151248342	10206.88665109289	2.843596	132.808853	0.1155478846254152	0.0548640109114217	0.1390290828	0.0804192571	-0.026202826	-0.2126805701	-0.1969275851	0.1041069257	-0.2311901707	0.1662207476	-0.1174135399	0.0882064456	0.0769642572	-0.2185034438	0.2229860169	-0.1142157679	0.1203399358	-0.0794377705	-0.0804846009	-0.2295111914	0.1177899925	-0.0750597482	-0.2301377043	0.1226163808	-0.0814519948	-0.0919159003	-0.2012501565	0.176412779	-0.0562410097	-0.2195351372	0.0793569475	-0.0438054801	0.0793976485	-0.0897411296	0.0162410742	0.0318789173	0.1545078062	0.0293356835	-0.1025175845	0.0331471946	-0.150736796	-0.1360630822	-0.1963552237	0.1120323111	-0.051488	0.0808180896	-0.0598844997	0.4287778265	-0.0926513999	0.1089747819	-0.0303180469	-0.0444156579	0.1192806651	-0.1435017879	0.0908612182	0.0907176504	0.0904785388	0.0901441351	0.0897147917	0.0	0.1013936786437312	0.0175598252303216	0.0102806780689082	0.0003083474621194	-0.120359895826823	-0.0087475389784969	7.651943818032418e-05	0.0144865045234436	0.2481289605922683	-0.0473085376017365	0.0615679810845994	0.0022380977300149	0.0001911023843223	-0.0003676638014052	3.652012129366805e-08	1.351766708637224e-07	0.002755258407844	-0.0001359245437632	1.8475481597261244e-08	7.591448893995054e-06	-0.0026137667519491	0.0003350513111286	1.1225938108906087e-07	6.831776633594549e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7271.947931597166	-122.86365234242112	52881226.7198603	15095.477066919322	8833.657612917053	-276.1603121615881	78033506.82224742	76264.51801318578	7703.132215298832	-137.01073135220486	59338245.926374696	18771.94050566605	7831.502310819404	10278.076604640984	2.330822	108.859985	1.1621976221426904	0.7653320444407647	0.1323232063	0.0397964204	-0.052687214	0.025746019	-0.0771815979	0.0078517447	-0.0983157293	-0.0249055973	-0.1732559153	0.2186424402	-0.054525734	0.0597965159	0.139675983	-0.1213939449	0.1820141833	0.2586624956	-0.1059104587	-0.1012903027	0.0069184051	0.0937534079	-0.0841959045	0.1838196023	0.2559204276	-0.0957971406	-0.0863917192	0.0375364398	0.102035413	-0.0813972816	0.1218473731	0.013669638	0.0626856059	0.0569661554	-0.0090695263	-0.0306152278	-0.0349400119	-0.0020996295	0.0071537681	-0.0493644641	-0.0207403092	-0.1654652188	-0.1171277705	-0.076429307	-0.0687396744	-0.0537519584	0.0948199182	0.5026053138	-0.0533572974	0.1524453357	-0.0911162798	0.1190266438	-0.1852824502	0.3657832847	0.0908152683	0.090533994	0.0900658486	0.0894117985	0.0885731936	0.0	0.1434034180962555	0.0420097394525243	0.0205645403216894	0.0017648182088689	-0.0088535759041548	0.1115063199226682	0.0124336593826964	7.83858062906305e-05	-0.4409297701078145	-0.6890587307000828	0.1944190621673301	0.4748019343540093	0.0024867736989606	0.0022956713146383	6.184043429842186e-06	5.2701067848531415e-06	0.0054350454770133	0.0026797870691693	7.1812587360869865e-06	2.953971933720273e-05	-0.0011967684944084	0.0014169982575407	2.0078840618733803e-06	1.4322548292085486e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7740.324163787773	468.37623219060697	59912618.16051688	219376.29488106936	9717.126905183191	883.4692922661379	94422555.29143506	780517.9903772307	8176.084185111447	472.9519698126151	66848352.60202952	223683.56574963275	8329.314690568157	11196.435090323312	2.834428	132.380692	0.7584763701921597	0.5314154720342307	-0.0772847225	0.0246112873	-0.0150484374	0.0488203728	0.181705377	-0.0474283866	0.1230344779	-0.0537496558	0.0578331335	-0.0862757742	-0.1033087971	0.2397547654	-0.1359803036	0.0906156252	-0.0668556437	0.0493490125	0.1074642773	0.1508736238	-0.0699874633	0.0153422655	0.2248334279	-0.0684013653	0.0521908894	0.1161531423	0.1312127528	-0.1116768059	-0.0018715058	0.2124680084	-0.01290603	0.0293219177	-0.0091831938	0.0314964584	0.0068550834	-0.0995820735	-0.0964863329	-0.0099606308	-0.0476678147	-0.0505392258	0.0242507064	0.0405783675	0.126250919	-0.0295275661	-0.0255639233	-0.0152830241	-0.0165153258	-0.2586707298	0.0577957661	-0.0354654387	-0.0453645348	0.1044201042	-0.1501599921	0.1895975732	0.0907540137	0.0902893113	0.0895165691	0.0884384234	0.0870585525	0.0	0.1009034183377508	-0.0424999997585047	0.0101814998322431	0.0018062499794729	-0.0852166826370393	-0.0763631067328845	0.0058313240698979	0.0072618829996618	0.0558936524303561	0.4968234225381706	0.0031241003820054	0.2468335131825415	0.001338803811183	-0.0011479698877776	1.792395644838126e-06	1.3178348632441158e-06	0.004296836531948	-0.0011382089450653	1.2955196026266636e-06	1.8462804182282916e-05	-0.0017663864848175	-0.000569617990409	3.2446465499770145e-07	3.120121213745924e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7563.521448234189	-176.80271555358377	57206856.69789861	31259.20022712145	9382.795396861464	-334.3315083217276	88036849.45936467	111777.5574566814	8003.710503458223	-172.3736816532246	64059381.82316748	29712.68612668722	8143.848969394721	10557.920755285511	1.884347	88.00756099999998	0.1178867765289461	0.0565756530441574	0.0319474736	0.0761142647	-0.0392074121	-0.0536382657	-0.0264222436	0.0131506001	-0.0533489858	0.0380060377	-0.0311672653	-0.0051409765	0.0048948487	-0.0466971873	0.049483825	-0.0035163343	0.0306774314	-0.0295682012	-0.0072915742	-0.0638764208	0.0356320953	0.0020316929	-0.0742753371	0.0308795891	-0.031469123	-0.0100558243	-0.0528277757	0.0509189935	0.0063193169	-0.0715701553	0.0333394965	-0.0069420974	0.0431793346	-0.0275075875	-0.0023603846	-0.0413606613	0.0147067214	0.0125031418	-0.0707714118	-0.0094741222	-0.0541426877	-0.0454577554	-0.0186941025	-0.0016985594	-0.0151594154	-0.0028580768	0.0102645642	0.0726054166	0.0104257606	0.0630439549	-0.044026653	0.077678502	-0.0350087768	0.0688800934	0.090677465	0.0899837674	0.0888315333	0.087226634	0.0851772477	0.0	0.106384323684594	0.0054809053468432	0.0113176243258284	3.004032342105439e-05	-0.0927728681907922	-0.0075561855537528	5.7095940122743984e-05	0.0086068050723461	0.0687612095436662	0.01286755711331	0.0047281039379079	0.0001655740260642	0.0020008130334515	0.0006620092222684	4.003252794829393e-06	4.382562103685441e-07	0.0035158494947848	-0.0007809870371631	6.099407522169528e-07	1.2361197669978534e-05	-0.0021630327956866	-0.0003966463108691	1.5732829592606676e-07	4.678710875215789e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7670.492028126448	106.97057989225868	58836447.95355138	11442.704962486096	9591.004028320312	208.20863145884869	91987358.27125646	43350.83421396667	8101.222925148015	97.51242168979206	65629812.88294376	9508.672383807829	8250.071913084614	10984.251872545135	1.150578	53.737232	0.2287065183677091	0.1535808966907847	-0.0296531962	0.0626973407	-0.0057716136	0.0104394846	0.1352737811	-0.0139489056	0.0590489312	0.0228400419	0.0297794232	-0.0600983659	-0.054646061	0.0500207737	-0.0430991985	0.0333111677	-0.0230760803	0.0034330309	0.0389891586	0.0515674564	-0.0039984424	0.0074690352	0.0741223933	-0.0244200034	0.0025784589	0.0432039726	0.0469202814	-0.0250097303	0.0039357587	0.073443704	0.0094475065	0.0094274702	0.017927845	0.0033718197	-0.0066206459	-0.072541735	-0.0749546546	0.0023302132	-0.0658183011	-0.0215532266	-0.0206037456	0.0270414819	0.079644838	0.057473364	0.0022261142	-0.011936981	-0.0435172163	-0.0798599851	-0.0035243112	-0.0103319419	-0.0137634199	0.0525972192	-0.0521758667	0.0789364252	0.0905856348	0.0896175683	0.08801178	0.085779697	0.0829372026	0.0	0.0754352053210141	-0.0309491183635799	0.0056904702018235	0.0009578479274828	-0.0927068133922972	6.605479849500218e-05	4.363236404215341e-09	0.0085945532493542	0.1836876893204504	0.1149264797767842	0.0337411672078863	0.0132080957538835	0.0006350571168111	-0.0013657559166404	4.0329754161242726e-07	1.8652892238382595e-06	0.0032503137179689	-0.0002655357768159	7.050924876922353e-08	1.0564539265216814e-05	-0.0021870384108073	-2.400561512070016e-05	5.762695573231878e-10	4.783137010346521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7590.160752325357	-80.33127580109067	57610540.24614023	6453.113871830896	9459.362139106976	-131.64188921333698	89479532.07877049	17329.586995656486	8032.856353905444	-68.3665712425709	64526781.20247906	4673.988063465522	8177.105528145241	10745.792049338184	0.892227	41.671074	0.1835127089442462	0.0943300254886078	0.0188820017	0.0806344003	-0.0172971733	-0.0272202029	0.0579208838	0.0268077199	-0.0100259183	0.0712707753	-0.0058906531	-0.0428743236	-0.0295765216	-0.0618464728	0.0397017031	0.0061144688	0.014272818	-0.0286620264	0.0123768873	-0.0233504703	0.0312602258	3.93732e-05	-0.0241352437	0.0135527222	-0.0311009986	0.0125162149	-0.0196902166	0.0273698883	0.0053230464	-0.0168064365	0.0306019291	-0.0148702146	0.0405951739	-0.0145135469	-0.0030899074	-0.0447036766	-0.0193857563	0.0183634885	-0.0850029363	-0.0059026938	-0.054331683	-0.0191224494	0.0272148234	0.0873870541	0.0023426193	-0.0097870058	-0.0616955146	0.0315309891	-0.0449080449	0.0204766706	-0.0229988397	0.0120098303	-0.0139793818	0.0174261497	0.0904785388	0.0891909606	0.0870585525	0.084101513	0.0803478517	0.0	0.0979227317573361	0.022487526436322	0.0095888613948191	0.0005056888452242	-0.0984839562397184	-0.0057771428474212	3.337537947950995e-05	0.0096990896366267	0.2749817556060634	0.091294066285613	0.0756149659161928	0.0083346065389619	0.0009884077076106	0.0003533505907995	9.769497964640414e-07	1.2485664001835574e-07	0.0037462202830851	0.0004959065651161	2.459233213253478e-07	1.4034166409398204e-05	-0.0026168607223894	-0.000429822311582	1.8474721953377968e-07	6.847960040384372e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7631.86202562264	41.70127329728348	58245317.97814091	1738.996194614728	9531.754323222847	72.39218411587171	90854340.47827744	5240.628321066269	8077.08063006361	44.2242761581665	65239231.50454877	1955.7866017137744	8223.715964680145	10928.95392567542	0.770918	36.005356	0.0613750661399979	0.0293931149564968	-0.0130930996	0.0582848411	-0.0323910831	0.0810075332	0.1060606525	0.0264918615	0.0185279595	0.0357142792	0.0207372955	-0.0549352671	-0.0703717587	0.000652725	-0.0038787854	0.0207550545	-0.0125410707	0.0010539065	0.0239198785	0.0269731277	0.004084233	0.0031912848	0.0504371202	-0.0136262882	0.000473844	0.0264062392	0.0215809243	-0.014402609	0.003974791	0.053622674	0.020588968	-0.0033063014	0.024211946	0.0058626534	-0.0108855313	-0.0584513798	-0.0699182583	0.0147248302	-0.0740332539	-0.0238686434	-0.040606855	0.0169756859	0.0873087918	0.0856290644	0.0147194029	-0.0199473319	-0.070567352	-0.0444987883	-0.0370025431	0.0003920605	-0.0040686962	0.0187716739	-0.0129700309	0.0185727945	0.0903561949	0.0887042321	0.0859732964	0.0821966063	0.0774201003	0.0	0.1100451645182829	0.0121224327609468	0.0121099382338559	0.0001469533760436	-0.092421449139735	0.0060625070999833	3.675399233734903e-05	0.0085417242610886	0.2953200627807462	0.0203383071746827	0.0872139394808238	0.0004136467387317	0.0009890310808642	6.23373253599846e-07	9.781824789154075e-07	3.8859421330365794e-13	0.00406079427848	0.0003145739953949	9.89567985787106e-08	1.6490050172135902e-05	-0.0024750217089502	0.0001418390134391	2.0118305733405496e-08	6.12573245977477e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
