global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
7280.136492877999	n/a	53000387.35493398	n/a	15296.510960939862	n/a	n/a	233983247.5781533	6920.28981512056	n/a	47890411.12526135	n/a	7722.194697702127	9432.946090370016	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-2.513285450334024e-05	n/a	6.316603754860697e-10	n/a	-0.0165496246001879	n/a	n/a	0.0002738900744071	8.536596426722554e-05	n/a	n/a	7.287347855273227e-09	0.0004159999752185	n/a	n/a	1.730559793817926e-07	0.0001369999945906	n/a	1.8768998517824427e-08	n/a	-2.849599760838948e-08	n/a	n/a	8.120218796973387e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7218.286337515143	-61.85015536285664	52103657.650357775	3825.441718409504	14760.113706060592	-536.3972548792699	287722.01504201646	217860956.61583772	6881.639978077526	-38.64983704303359	47356968.787874855	1493.8099034530512	7631.246529143557	9186.09410216583	1.698168	39.465466	0.1671899386038599	0.1001568160639976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.513285450334024e-05	0.0	6.316603754860697e-10	0.0432534366229759	0.0598030612231638	0.0035764061316614	0.0018708597796977	0.0502456923120746	0.0501603263478073	0.0025160583393185	0.0025246295959196	-0.000590999897761	-0.0010069998729795	1.0140487441807293e-06	3.492808791535125e-07	0.0	-0.0001369999945906	0.0	1.8768998517824427e-08	0.0	2.849599760838948e-08	8.120218796973387e-16	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7203.841251146098	-14.445086369044477	51895328.77171418	208.6605202091545	14448.105163205204	-312.00854285538844	97349.33081474276	208747742.80703688	6871.030649371407	-10.609328706119411	47211062.18460126	112.55785559448942	7597.626486323987	8929.958860984141	1.28364	29.831831	0.1371098147832629	0.0903930098600315	-0.044197925	0.0685137676	-0.0170532342	-0.0929985451	0.0579282092	-0.0003924512	0.0634844086	-0.035874654	0.0643605101	-0.0343874005	0.0431320218	0.0528371732	-0.1161234223	0.0055226322	-0.1190258001	0.1576131723	-0.0569691795	0.0327985337	-0.0187103151	0.1417308367	-0.1510141641	-0.0060679902	0.050144026	-0.0874934654	0.0273790381	-0.123083231	0.061751488	-0.1106249455	0.0186280699	-0.0378870846	-0.0796034915	0.031267465	-0.0118033075	0.0459094743	-0.0551383627	0.0242925741	-0.1023356538	0.0930622731	-0.002485159	0.0870693	-0.1581194877	0.0449659571	-0.0161612972	0.0724771331	-0.1974136614	0.1005301463	-0.1027492193	0.0200056011	-0.0870942535	-0.0312747338	0.0201703362	-0.064678783	0.0663108125	-0.0101696208	0.0179513775	-0.0633389687	0.0945685469	-0.0390335277	0.1053747849	-0.006854043	0.1202341831	-0.105184001	0.1625938878	-0.1089886366	0.0374523548	-0.0784617742	0.0257834906	-0.0073952858	0.1477785092	-0.0387169931	0.0753901708	-0.0593196919	0.1123592124	0.0910955687	0.0910897638	0.0910800892	0.0910665454	0.0910491329	0.0	0.0	0.0078016843594781	0.0078016843594781	6.086627884492521e-05	6.086627884492521e-05	-0.0370348838642939	-0.0802883204872698	0.0064462144066665	0.0013715826228417	0.0554651958057519	0.0052195034936773	2.724321672050955e-05	0.0030763879457703	0.0002309999940574	0.0008219998918184	6.756838221494614e-07	5.336099725451884e-08	6.236999805508958e-09	6.236999805508958e-09	3.8900166573918776e-17	3.8900166573918776e-17	5.400000003854817e-05	5.400000003854817e-05	2.916000004163202e-09	2.916000004163202e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7212.69788590772	8.856634761621535	52023010.79337769	78.43997930076294	14427.026140759615	-21.079022445588635	444.3251872616295	208139083.2661613	6876.214284773353	5.183635401946049	47282322.89012112	26.87007598030837	7598.252713086903	9054.19651231866	1.340018	31.142056	0.1707167740949869	0.1019197669947732	-0.0923070814	0.0414164679	-0.0711906546	-0.0807298102	0.0030071127	0.0588498407	0.0941361522	-0.0249111163	-0.0367922056	0.0510797738	0.0604580153	0.1343634244	-0.1398922026	0.0587954169	-0.0055401563	0.2389205964	-0.0356374265	0.1032810478	-0.0572623499	0.1975584132	-0.0961468539	-0.0387861098	0.0818226646	-0.0682341344	0.0667655593	-0.1209597325	-0.0474019375	-0.0411926533	0.0131121245	0.0206840804	-0.1003608538	-0.0309155322	-0.02845169	-0.045460169	0.0278309317	0.0831429382	-0.1846616694	0.0907987625	0.0528253864	0.1495387598	-0.0537656953	0.1282987637	-0.1034550643	0.0606630104	-0.2233189644	0.0009312783	-0.0927638949	0.0684527318	-0.0829718244	0.0552160787	0.0333263384	-0.1020885325	0.0048182039	0.0761371647	-0.0689640088	-0.0895377387	0.0844940332	-0.0170706701	0.0849805714	0.1366356569	0.0225368934	-0.134561378	-0.0828857102	-0.1380514041	0.1272048249	-0.130573942	0.1058604343	0.0278825849	0.0367247847	-0.0491269355	0.1346321602	-0.0345748073	0.1385735583	0.0910800892	0.0910278524	0.0909408132	0.090819005	0.0906624742	0.0	0.0	0.0	-0.0078016843594781	0.0	6.086627884492521e-05	0.0408224821851774	0.0778573660494713	0.0060617694481613	0.0016664750517591	0.0984726137252067	0.0430074179194548	0.0018496379960986	0.0096968556538737	-0.0005559998842359	-0.0007869998782933	6.193688084336692e-07	3.0913587127033425e-07	0.0	-6.236999805508958e-09	0.0	3.8900166573918776e-17	0.0	-5.400000003854817e-05	2.916000004163202e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7208.492385785696	-4.205500122024205	51962362.47593035	17.6862312763456	14420.476852398542	-6.549288361073195	42.89317803648882	207950152.65056217	6874.5236095651935	-1.6906752081595189	47259074.858469255	2.858382659485232	7596.4025348304995	8977.274007334478	1.287135	29.913052	0.097018224027001	0.0696846103001412	-0.0946251365	0.0004070157	-0.0889273121	-0.0458089952	-0.0281303078	0.104621988	-0.0178233289	-0.0482882106	0.0329917992	0.0881059465	0.0259919186	0.0086868142	-0.2039567629	0.0880807843	0.0460860397	0.1962195974	-0.0917790046	0.0235822432	-0.1155602158	0.169111996	-0.1160705917	0.0179582317	-0.0474898998	0.0472988128	-0.020438331	-0.0588626268	-0.0236932159	0.0299481873	-0.0715367276	0.0886062931	-0.0558884189	-0.0674963645	0.0740186314	0.0255426217	0.0717286247	0.0578251083	-0.1001061909	0.194244232	0.0834120371	0.0728971063	-0.0702764588	0.1843826591	-0.0282093312	-0.0489782458	-0.2214617836	0.0590669847	-0.0744067736	-0.0513693268	0.0712273944	-0.0084754566	-0.0750468654	-0.0942116898	-0.0225972028	-0.0263561629	-0.0714975892	0.0248606462	0.1166687419	-0.0517996476	0.0311183146	0.2221908953	0.2080744216	-0.0331021068	0.0552133736	-0.0425725269	0.1446649868	-0.0774905256	0.1408684661	0.007819753	0.0479332252	0.0152101999	-0.0860186211	0.0240073057	0.0623346045	0.0910491329	0.0909040717	0.0906624742	0.0903245971	0.089890799	0.0	0.0	0.0	0.0	0.0	0.0	-0.0228292214956269	-0.0636517036808043	0.0040515393814689	0.0005211733540963	0.1029891398682139	0.0045165261430071	2.039900840046746e-05	0.0106067629307945	2.099999982789101e-05	0.0005769998840637	3.329288662096284e-07	4.4099999277142236e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7209.613625700817	1.1212399151208956	51978528.63189087	1.2571789472603132	14449.208301844015	28.73144944547312	825.4961872377775	208779620.550078	6872.477591942908	-2.0460176222859445	47230948.25175738	4.18618811070463	7594.641576535068	9006.857505947188	1.188815	27.628098	0.0407169629669983	0.0198462076921968	-0.0847051466	-0.0381409255	-0.0972412004	-0.0135823166	0.072204203	0.0661152506	0.0739478035	0.0643982007	0.0161612499	0.0630306373	-0.0401477825	-0.0120214866	-0.1951892169	0.0907335755	-0.0597705655	0.1969688351	-0.01908486	0.0386676447	0.0450707947	0.1687057165	-0.102890868	0.0962155713	-0.0226903788	0.0617902314	-0.0397536588	0.0243771498	-0.0601714269	0.0696503222	-0.0628538746	0.0637956502	-0.0472416921	-0.0780639126	-0.0675821697	0.0214572845	0.0724627937	-0.020216593	-0.0847912277	0.1979026643	0.077362877	0.1274738038	-0.1076032544	0.0808067343	-0.0072373389	0.1162294963	-0.1771196293	0.0881611564	0.016582473	-0.0786582943	0.0554071489	-0.0256039324	0.0577334418	-0.0756250414	-0.0456313169	-0.0384147878	-0.0510188382	0.08980424	0.1319159087	-0.0292451059	0.08947224	0.0805221289	0.0875496691	-0.1948831177	0.0974598017	0.0164104546	0.1427956481	-0.1415731313	0.1429031741	0.1335276529	0.0311051284	-0.0148948764	-0.0592523728	-0.0238590375	0.0813662803	0.0910027049	0.0907185058	0.0902454978	0.0895846655	0.0887373841	0.0	0.0	-0.0099724434309536	-0.0099724434309536	9.94496279835696e-05	9.94496279835696e-05	-0.0116758588958703	0.0111533625997566	0.0001243974972816	0.0001363256809562	0.0966484265814529	-0.006340713286761	4.020464498490751e-05	0.0093409183606704	0.0001949999988666	0.0001739999990387	3.0275999665470736e-08	3.8024999557974e-08	-9.100000145179088e-05	-9.100000145179088e-05	8.281000264225942e-09	8.281000264225942e-09	8.872500042894399e-09	8.872500042894399e-09	7.872125701116111e-17	7.872125701116111e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7201.96030951545	-7.653316185366748	51868232.29983588	58.57324863319663	14448.344756674162	-0.8635451698537508	0.7457102603777434	208754666.2077137	6868.6308206085805	-3.846771334327059	47178089.3498141	14.79764969860038	7604.489666922327	8936.89911067289	1.540439	35.799847	0.1308181805012333	0.0764879560732703	-0.0337094204	-0.0819941361	-0.0658618574	0.0480137988	-0.0664803517	0.075638403	-0.0380658103	0.0147930028	-0.0890423034	-0.0513119615	-0.0475946703	0.1645972377	-0.1345115862	0.1704030153	-0.0415928608	0.0940989796	-0.0721225235	0.0576051497	-0.0544930896	0.0149465378	0.020046115	-0.0617345948	-0.024276448	-0.0247838704	-0.06926003	0.1398043102	-0.0245600686	0.1186652727	-0.069503557	0.0511979728	0.0206835047	-0.082865586	0.0290808819	-0.0909585228	-0.0318089848	-0.0578686367	-0.2123294418	0.0673408116	0.1740341914	0.0446095448	-0.0884472371	0.0710208425	-0.0549170762	-0.03322415	-0.0111934928	-0.0650096989	-0.0287834622	-0.00430155	0.0021945529	0.087881903	-0.0473593246	-0.0029561804	-0.0689723305	0.1071615227	0.066797596	-0.0266921103	0.0855147037	-0.105878268	0.1375322962	0.1619889799	0.0441368271	-0.0656012681	-0.1098021008	-0.0249470699	0.066042149	-0.0415517026	0.0650977741	-0.1004832703	-0.0147880727	-0.0195714964	-0.0459304789	0.0946554332	-0.0689212307	0.0909408132	0.0904712808	0.0896905216	0.0886012216	0.087207128	0.0	0.0	-1.1000000085914508e-05	0.0099614434308676	1.2100000189011915e-10	9.923035522637696e-05	0.0479211968186064	0.0595970557144766	0.0035518090498344	0.0022964411045276	0.1156076686707052	0.0189592420892523	0.0003594528605988	0.0133651330554755	-0.0005599999125143	-0.0007549999113808	5.700248661851667e-07	3.135999020160236e-07	0.0	9.100000145179088e-05	0.0	8.281000264225942e-09	0.0	-8.872500042894399e-09	7.872125701116111e-17	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7201.318555198787	-0.6417543166626274	51858988.93345035	0.4118486029551158	14433.8378619894	-14.5068946847623	210.4499933947847	208335675.42619872	6867.507759556864	-1.1230610517168316	47162662.82757373	1.2612661258833158	7594.814590258575	8926.610543995752	1.461644	33.968647	0.2228434596974335	0.1215452333953822	0.0077874229	-0.0853791893	-0.024681387	0.0797901869	0.0394732825	0.019814163	-0.0708288903	0.0719265867	0.0793207462	-0.0615011393	0.0218975722	0.0978973882	-0.0939536554	0.1026167111	0.0256831998	0.028094461	0.0112101865	-0.1397945682	-0.0261733514	-0.060053038	-0.1042395212	0.1434091234	-0.0107360575	0.0120772781	-0.1146461682	0.0629803457	-0.0420830032	0.0628773007	-0.0007063702	0.0048368821	0.0714712599	-0.051622806	0.0096018051	0.0903030739	-0.0687444552	-0.006763138	-0.1292523134	0.0455568822	0.0846641838	0.0061724462	-0.0004468316	0.0464568518	0.1773452639	-0.0498477196	-0.0147327444	0.1437577291	0.0595252948	-0.1056857093	-0.0299748031	-0.0999872122	-0.0339688657	0.0108480291	-0.0584855745	0.0296440465	0.0672730795	-0.0683996631	0.0963559131	-0.0856635327	-0.1235346689	0.0082785289	0.2129283247	-0.1117168317	0.0714782859	0.0446767896	0.0613071238	0.0629900122	0.023249543	-0.0048898925	-0.0484663397	0.0904202585	-0.0549826297	-0.0534903372	-0.0520976229	0.0908634684	0.0901625648	0.0889983943	0.0873769387	0.085306529	0.0	0.0	7.458225283585307e-06	1.845822536949981e-05	5.5625124380711126e-11	3.407060837912465e-10	-0.0267730230377054	-0.0746942198563118	0.005579226479943	0.0007167947625775	0.061299434534888	-0.0543082341358171	0.0029493842949507	0.003757620674297	0.0006949517665579	0.0012549516790722	1.574903716806134e-06	4.82957957841946e-07	0.0003121075293142	0.0003121075293142	9.74111098546142e-08	9.74111098546142e-08	0.0003093917412123	0.0003093917412123	9.57232495303788e-08	9.57232495303788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7198.2002605279085	-3.1182946708786403	51814086.99066405	9.723761654430128	14417.789622517854	-16.048239471545457	257.54599013606963	207872657.59918356	6866.837803745564	-0.6699558112995874	47153461.4229492	0.4488407890940883	7594.239194406388	8885.080095223393	1.309302	30.4282	0.1866151951524834	0.0978459280857214	0.036991804	-0.0754161334	0.0044911184	0.0799387463	0.0282997098	-0.0205724204	0.0236843962	0.0979237522	-0.0702340165	-0.066759698	0.0410079537	0.0628191765	-0.0676567341	0.1352307144	0.0220810512	-0.0559794231	0.0713327445	0.0077276798	0.1948275428	0.0414798584	0.0032453617	-0.0154801088	-0.0742968856	-0.0415802658	0.0293093361	0.0822239943	-0.0204757065	0.0883280861	-0.0061126925	0.0053828482	0.0538517748	-0.028373591	-0.0961834365	-0.0556321917	-0.0740895751	0.0165033631	-0.0755659579	0.0366338734	0.1352823376	-0.0269266443	0.0805191549	-0.0523439433	0.0102043119	0.2022639245	0.0464825272	-0.0489398406	0.0033866992	-0.0271359635	-0.0320456704	0.0372026227	0.0767975721	0.0466717538	-0.0632660416	0.013300189	0.0472861754	-0.083889973	0.0475289623	-0.1249519228	-0.0431200303	-0.0092146964	-0.1585834546	-0.1751143964	-0.0326284063	0.0623609272	-0.0128859187	-0.0268931746	0.0491603913	0.0167151467	0.0283645509	0.0561468939	0.010643893	-0.0364492882	-0.0646192732	0.0907706834	0.0897925676	0.0881701743	0.0859151445	0.0830436585	0.0	0.0	-0.0132909828314637	-0.0132984410567472	0.0001766502246262	0.0001768485345397	0.0591771020318958	0.0859501250696012	0.00738742399948	0.0035019294048934	0.0473553826034276	-0.0139440519314604	0.0001944365842672	0.002242532261517	-7.000000169486359e-06	-0.0007019517667273	4.92736282811699e-07	4.900000237280905e-11	-0.0001449999971396	-0.0004571075264538	2.1024999170484003e-08	2.0894729074071146e-07	-5.07500005155393e-10	-0.0003093922487123	9.572356356325689e-08	2.5755625523272394e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7201.052740107525	2.8524795796165563	51855160.56581009	8.136639752129446	14399.99756243151	-17.792060086343554	316.5574021160594	207359929.79803345	6872.442213883748	5.604410138183994	47230461.98317135	31.40941299697953	7607.549323820873	8938.22456960597	1.301792	30.253674	0.0346480486109664	0.0182251181042698	0.0480983408	-0.0639104881	0.020504223	0.0807491404	-0.0930592258	0.020836857	-0.1286344941	-0.0139057154	-0.0172769476	-0.0277968821	0.0912469727	-0.0265440619	-0.0791426631	0.1380550347	0.038080074	-0.1040121982	-0.0088320813	-0.0996683989	-0.0943585793	-0.1185443924	0.0570188209	-0.0225147744	0.0455603487	0.0522157026	0.0110036325	-0.0039320088	0.0264255905	0.1615048632	0.0432246444	-0.1128570157	0.0871599262	-0.0236565605	0.0942720885	-0.011959215	-0.057907795	0.0748053339	-0.0024536984	0.0702209291	0.1352845854	-0.103365546	0.0352333252	-0.0129738497	0.1128410005	-0.1580648578	0.0891960888	-0.0513044595	0.029615986	0.0276754924	0.0022534315	0.0144495351	-0.0896448475	0.0503606796	-0.043796059	-0.0901510777	-0.0083182269	-0.0565164892	0.0274608013	-0.1568585725	-0.0728940523	0.025122809	0.0789491161	0.0635743431	-0.0855704337	0.0779510001	-0.0450089033	0.1508375024	-0.0512161492	-0.0072874294	-0.0018488994	0.0679371191	-0.0163327062	0.0149332206	-0.0897947105	0.0906624742	0.0893615406	0.087207128	0.0842198127	0.0804281263	0.0	0.0	-0.0169050203002285	-0.0036140374687648	0.0002857797113511	1.3061266825635896e-05	0.0429895714268866	-0.0161875306050092	0.0002620361470881	0.0018481032514673	0.0443096066918542	-0.0030457759115734	9.27675090352078e-06	0.0019633412451868	6.600725248650697e-05	7.300725265599332e-05	5.330058940376044e-09	4.356957380817481e-09	-0.0002499980781169	-0.0001049980809773	6.249903906214365e-08	1.1024597008915655e-08	5.800825137908305e-05	5.80087588790882e-05	3.365016106692194e-09	3.36495722805889e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
