global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
7378.554225561204	n/a	n/a	54443062.459547095	15476.06686258264	n/a	n/a	239508645.53512847	7165.621817459639	n/a	51346136.03085358	n/a	8039.898722087842	9165.058248598243	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0141273413743334	n/a	0.0001995817743069	n/a	0.0141919569266377	n/a	0.0002014116414075	n/a	0.0299014846342942	n/a	n/a	0.0008940987833349	-0.0009399996841721	n/a	8.835994062436477e-07	n/a	8.507001814095363e-08	n/a	n/a	7.23690798650218e-15	-0.0001810000855165	n/a	3.276103095698031e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7324.615685538392	-53.93854002281114	2909.366099792399	53649994.94083505	14972.12236743457	-503.9444951480709	253960.0541900441	224164448.1854345	7131.698679845376	-33.92313761426249	50861126.06010828	1150.7792655961905	7949.309513962522	8988.143590257154	1.508085	42.648518	0.1865093364893628	0.1201856483172688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0022456207144756	0.0118817206598577	5.042812393281904e-06	0.0001411752858388	0.0367941818124393	0.0226022248858016	0.0013538118152468	0.0005108605697883	-0.0519671036816191	-0.0818685883159133	0.0067024657528404	0.0027005798650561	0.00035099998072	0.0012909996648921	1.2320098646544036e-07	1.6666801347515147e-06	-5.1421495061987343e-08	-1.36491513202941e-07	1.862993317642861e-14	2.6441701544099885e-15	-0.000292999981667	-0.0001119998961505	8.584898925686236e-08	1.2543976737722792e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7320.6954982302705	-3.920187308121968	15.367868530760555	53592582.57780895	14831.817106989503	-140.30526044506587	19685.566108557767	219982798.6951865	7132.598971071679	0.9002912263031249	50873968.08213278	0.8105242921583844	7927.828918961983	8923.442932732876	1.324426	37.454659	0.1131409246351346	0.0589161723705049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0021593933999071	8.622731456850007e-05	4.662979855562345e-06	7.4351497776950655e-09	-0.0131118607430664	-0.0499060425555056	0.0001719208921455	0.0024906130835519	-0.0336269993921405	0.0183401042894786	0.0003363594253489	0.001130775088119	0.0008269457779782	0.0004759457972582	6.838393197159705e-07	2.2652440192774367e-07	-0.0003981122283254	-0.0003980608068303	1.5845240593441965e-07	1.5849334634221545e-07	-0.0002708355762439	2.216440542310001e-05	7.335190935936538e-08	4.912608677595452e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7321.8007433888915	1.1052451586210736	1.2215668606553225	53608766.12589013	14738.089371176817	-93.72773581268666	8784.888460572785	217211278.31279504	7132.234053769284	-0.3649173023950425	50868762.59774624	0.1331646375872749	7923.805748280661	9020.184422594357	1.737024	49.122894	0.2435677778317418	0.1353046579615665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0201015233478045	-0.0179421299478974	0.0004040712409023	0.0003219200270672	0.0291151731870087	0.0422270339300751	0.0008476933097095	0.0017831223945317	0.0618450344171748	0.0954720338093153	0.009114909239687	0.0038248082820615	-0.0004640002954769	-0.0012909460734551	2.152962742026505e-07	1.6665417645691402e-06	-0.0005950002216614	-0.000196887993336	3.8764881919876797e-08	3.540252637771151e-07	-1.3804014591852216e-07	0.0002706975360979	1.905508188520689e-14	7.327715604951798e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7300.946652360691	-20.854091028200852	434.8931126124874	53303822.02061678	14723.52640579207	-14.562965384746349	212.0799607973204	216782229.82205635	7125.283854496675	-6.9501992726090975	50769670.007151	48.30526992897603	7912.988176859365	9104.500839404333	2.117478	59.882118	0.274680254563189	0.1554994279541576	0.0492684138	-0.0157969327	0.0449724935	-0.0675319743	0.0211121005	-0.0842904074	0.011368453	-0.062807224	0.0529870033	-0.102449375	0.0426804242	0.096393786	0.0139542515	-0.0709259546	0.0239696652	-0.1199505148	0.0623954837	-0.0130743502	0.0350789183	-0.0307439301	0.0747831411	-0.1404441949	0.0856923656	-0.1258547147	0.0249516002	-0.0151511272	0.0362178705	-0.0639785781	0.0033873195	-0.1065981176	0.1010048046	-0.0092995944	0.0192690586	-0.0075786713	0.1420712804	-0.0734043872	0.077709443	-0.1007538182	0.0286965953	-0.062596153	0.0582358902	-0.0234969292	0.0406221829	-0.1609428709	0.0864269299	-0.062258823	0.0531505208	-0.0261994791	0.114544125	-0.0767713187	0.046223815	-0.3103920597	0.041417657	-0.0265274136	-0.2323486559	0.0640914066	-0.1197211881	0.2780915989	0.4286403096	-0.029984799	0.2021990239	-0.4546923571	0.091475895	0.0914699679	0.0914600897	0.0914462607	0.0914284817	0.0	0.0	0.0	0.0	-0.0285498327100413	-0.0084483093622368	0.0008150929477713	7.137393108005798e-05	-0.00193166654185	-0.0310468397288587	3.731335628902738e-06	0.0009639062571494	0.2056625787659243	0.1438175443487495	0.0206834860625045	0.04229709630465	-0.0001195288022574	0.0003444714932195	1.4287134569088632e-08	1.1866060964087205e-07	-0.0011879466083646	-0.0005929463867032	3.515854175043809e-07	1.4112171443249564e-06	-0.0008900713826901	-0.0008899333425441	7.922270662838664e-07	7.919813541718594e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7319.675372675496	18.728720314805287	350.76496463020027	53577647.56135216	14651.199445851367	-72.32695994070309	5231.189134264069	214657645.20211545	7143.685137993904	18.401283497229088	51032237.350794986	338.6072343453956	7925.736981544411	8814.365472210025	1.945188	55.009762	0.3431289806878007	0.1938889035032436	0.1374512964	0.0208349078	0.0457414373	-0.1398702797	0.0768182703	-0.1521386264	0.0854857418	-0.0699278683	0.07255666	-0.0482332984	-0.009233425	0.0252300024	0.0353573196	-0.1558587478	0.0024060499	-0.1807398096	0.1321729506	0.0114779261	0.0183531003	-0.0220704581	0.0425949239	-0.175652484	-0.0209692992	-0.1929803038	0.0465988839	-0.1198269649	0.0844471908	-0.1399933861	-0.0209834888	-0.149917527	0.1867734281	-0.0140262335	-0.0211613894	-0.0505350918	0.1098936501	-0.0920481613	-0.0173495593	-0.1975520566	0.0298993043	-0.066170333	0.1436436323	-0.0714325651	0.0369277057	-0.2864846762	0.0423896277	-0.0195626737	0.0753191847	-0.070466339	-0.0360069696	-0.0193424558	0.0310776085	-0.2189985689	0.0752551163	0.2463988801	-0.1246074619	-0.0467019909	0.1949282208	0.2087490235	-0.2838678288	0.0564367403	-0.0944220296	0.0735977886	0.0914600897	0.0914067533	0.0913178824	0.0911935115	0.091033689	0.0	0.0	0.0	0.0	-0.0387094395939158	-0.0101596068838744	0.001498420713675	0.0001032176120348	0.028493666743742	0.030425333285592	0.0008118890445034	0.0009257009055393	0.0161178914607802	-0.1895446873051441	0.0359271884856048	0.0002597864251414	-0.0016981678727069	-0.0015786390704495	2.883774123893878e-06	2.492101314749661e-06	-0.00109274257523	9.520403313460008e-05	9.063807925094032e-09	1.1940863357202925e-06	-0.0003039274220104	0.0005861439606797	9.237187784988777e-08	3.435647426412857e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7345.836758245983	26.16138557048725	684.4180949676987	53961317.678797856	14745.796899493937	94.59745364256923	8948.678235658035	217438526.201125	7146.411986413664	2.7268484197593352	51071204.279556885	7.435702304343984	7929.681963256747	9090.179860638063	1.523466	43.083508	0.1560100136021666	0.0756462907951057	0.0908749022	0.0162399624	0.1370637654	-0.0439490325	-0.0016544436	-0.1100093974	0.0163104405	-0.1526250438	-0.0424472942	-0.1112687768	-0.0026581755	0.1010950201	0.0330265028	-0.1322304847	-0.0197707514	-0.1463903843	0.0997945745	0.0620235146	0.0788536934	-0.0696799433	0.0958089269	-0.0487660341	-0.0002690187	-0.076915718	-0.0481962294	-0.0457207297	0.0667073213	-0.1098025666	-0.0340615019	-0.1075021838	0.1734522325	0.0489506777	0.0564992658	0.0640431389	0.0896478723	-0.0633143299	-0.0109250519	-0.0807491024	0.0449586137	-0.0854310615	0.1132588785	-0.0757632759	-0.0128078501	-0.1935290132	-0.0322366117	-0.0304291067	-0.0520693768	0.0853774431	-0.0017684288	0.0962675442	0.0335465519	-0.1622913556	-0.0630700351	0.0172182953	-0.0168258549	-0.0083372388	0.0030754099	0.1437212262	-0.1356329234	0.0602166354	-0.0207861834	0.1603819628	0.0914284817	0.0912803678	0.091033689	0.0906887116	0.0902458083	0.0	0.0	0.0	0.0	-0.0219780956866202	0.0167313439072955	0.0004830366900102	0.0002799378689441	0.0621173173555433	0.0336236506118013	0.0038585611154492	0.0011305498804644	0.0798284681699499	0.0637105767091697	0.0040590375846149	0.0063725843303607	-0.001297073968404	0.0004010939043029	1.6824008795113003e-06	1.6087632006894397e-07	-0.0007678767618197	0.0003248658134102	1.0553779672273585e-07	5.896347213427083e-07	-0.0001909982922456	0.0001129291297647	3.648034764073563e-08	1.2752988349435033e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7268.061588450518	-77.77516979546544	6048.977036713481	52824719.25350986	14671.93192922744	-73.86497026649704	5456.033832470492	215265586.5358836	7117.545935266499	-28.8660511471644	50659460.140628666	833.2489088307111	7901.961136233383	8969.404388404942	1.952689	55.221886	0.1057845308663881	0.0586916579372679	0.0221359915	-0.1295521867	0.049450059	-0.0347716044	0.0793858204	-0.112979907	-0.0592991467	-0.0092007851	-0.0419111272	-0.0243900767	0.0561695916	0.0610928415	0.0817611562	-0.0665209009	0.0487934388	-0.1382966976	0.1013724565	0.019329393	0.06825078	0.1364863929	0.0561571189	-0.0165747392	-0.0353674474	-0.0567161205	0.0218369065	-0.0005518804	0.1021349965	-0.0381559442	0.0285261573	-0.1134975588	0.1242053435	0.0006824287	0.1140726789	-0.0771996249	0.0770584009	0.0719737545	-0.0225724344	-0.0384442807	0.0606034789	-0.050003414	0.1470405877	-0.0433593353	0.0359503118	-0.0176795817	-0.0607576191	0.0515795843	-0.0171573299	0.1020517389	-0.0517762714	-0.142249996	0.1326540876	-0.1053530843	0.153966756	0.1169936808	-0.0557733466	0.0226805372	0.0599248171	0.0251606894	0.2060105307	0.0424716478	-0.1662328473	0.2413989032	0.0913810765	0.0910908987	0.0906079513	0.0899332563	0.0890682417	0.0	0.0	0.0	0.0	-0.0287785645542868	-0.0068004688676665	0.0008282057778052	4.624637682010263e-05	0.038117240762844	-0.0240000765926993	0.0014529240433726	0.0005760036764554	0.0850126225787022	0.0051841544087522	2.6875456933785828e-05	0.0072271459977088	-0.0003222330949742	0.0009748408734297	1.038341674966518e-07	9.503147285093752e-07	-0.0007869041697079	-1.902740788820001e-05	3.6204225094393614e-10	6.192181723036795e-07	-0.000593126630873	-0.0004021283386274	3.517992002507561e-07	1.6170720072723289e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7236.843545582577	-31.21804286794122	974.5662005046156	52371904.5032402	14567.557555420188	-104.37437380725169	10894.009907655907	212213733.13047975	7104.850392618254	-12.695542648245464	50478899.10148776	161.17680313341944	7873.057431672329	8952.021397707205	2.069392	58.522236	0.6837834534999369	0.4020621122845102	-0.0743961831	-0.0606822441	-0.0305571249	-0.0697843119	0.1833651428	-0.022936906	-0.0121346445	0.1044008232	-0.0607576044	0.0880003751	0.116584807	0.031875293	0.0916077365	0.0719780432	0.1035299966	-0.0381668033	0.0535856139	0.0941802141	-0.0561858855	0.1935735259	0.0082815762	0.0335551184	-0.0194493525	0.1031165562	-0.1378021501	0.1825234246	0.0652564977	0.0990616696	0.0893929373	-0.0152467512	0.0371710481	0.0684277322	0.0360509569	-0.1550121901	0.0547231399	0.1538920098	-0.023255068	0.1133743319	0.0584237685	0.0181485662	0.2200323398	0.0740213613	0.0510943588	-0.0592092977	0.1120461365	0.1746930386	0.0212108774	-5.85563e-05	-0.1017198154	-0.0085916191	0.0108999592	0.0535547272	0.1894135441	0.0748376715	0.2065868067	0.0626213067	0.1991697352	-0.314850402	0.1326579012	-0.0104586102	-0.2485119509	0.009960201	0.0913178824	0.0908384769	0.0900413312	0.0889292336	0.0875060741	0.0	0.0	0.0	0.0	-0.0338590188348604	-0.0050804542805736	0.0011464331564594	2.5811015696998623e-05	0.0808367267305243	0.0427194859676803	0.0065345763885054	0.0018249544813428	0.3635149952304601	0.2785023726517579	0.0775635715726586	0.1321431517574014	0.0064534176465053	0.0067756507414795	4.164659932022601e-05	4.59094429705117e-05	-0.0008639653440187	-7.706117431079997e-05	5.938424586159496e-09	7.464361156653506e-07	-0.0002962157346648	0.0002969108962082	8.77437614630072e-08	8.815608028715654e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7292.91533268075	56.071787098173445	3144.04530838289	53186614.049649976	14610.792742979826	43.23518755963778	1869.2814433170572	213475264.57831192	7136.863152084495	32.01275946624082	50934815.65158143	1024.8167686433917	7909.723678628816	9006.023190859927	1.797826	50.842381	0.2683281581053678	0.1973317432637581	-0.0681821304	-0.0848530094	-0.0031491073	-0.006638887	0.0525309271	-0.006852579	-0.0370686518	0.0627671098	-0.0210759063	0.0124984533	0.0551776166	-0.0176671794	0.0445225928	0.0263315296	0.0128407178	-0.0498863963	0.0148314914	0.0888826862	0.0402629907	0.1172816351	0.0151205427	0.0397532985	0.0835389827	0.1076595564	-0.1089528108	0.0512558435	0.0319916828	0.0427466072	0.018002942	-0.0199542953	0.0213115246	0.0823190327	0.0901050357	-0.0902129248	0.0315580114	0.0615502289	0.0680288049	0.099077545	0.088682909	-0.0360142209	0.1133066974	-0.0026393986	-0.0435857916	-0.0205042815	-0.0055989598	0.1405956783	0.0403285166	0.0840992331	-0.0191083203	-0.0246534798	-0.0424714812	0.047483581	-0.0440296946	-0.0620640559	0.1022420007	-0.0070683356	-0.0274985908	-0.0667019489	-0.0104958824	-0.1243632602	-0.0292156552	-0.0567041921	0.0912389102	0.090523277	0.0893347099	0.0876794186	0.0855660509	0.0	0.0	0.0	0.0	-0.0422471525839398	-0.0083881337490794	0.0017848219014506	7.036078779244486e-05	0.0669056895260524	-0.0139310372044719	0.0044763712909565	0.0001940737975923	0.3290017697374736	-0.0345132254929865	0.0011911627339297	0.1082421644903895	0.0026032831192342	-0.0038501345272711	6.777082998889745e-06	1.482353587808506e-05	-0.001169983949403	-0.0003060186053843	9.3647386841352e-08	1.368862441860642e-06	-0.000369977835186	-7.376210052120004e-05	1.36883598528919e-07	5.440847473299619e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
