global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
8694.25526690169	n/a	75590074.64604777	n/a	15104.034267402694	n/a	228131851.15087485	n/a	8493.590744075278	n/a	72141083.72784123	n/a	9031.253900302563	10737.75870472125	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0868774389620483	n/a	0.0075476894006044	n/a	-0.0910288071963663	n/a	0.0082862437395932	n/a	0.2316400844182879	n/a	n/a	0.0536571287093115	-0.0009459642451728	n/a	8.948483531453453e-07	n/a	-9.23693554588656e-05	n/a	n/a	8.532097827886263e-09	0.0007809571005364	n/a	n/a	6.098939928782208e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8607.557136718138	-86.69813018355126	74090039.86186735	7516.565777324002	14670.973664000125	-433.0606034025696	215237468.24978524	187541.48621939763	8454.090409918628	-39.50033415664984	71471644.65907812	1560.2763984869982	8962.751260659383	10412.639321506134	1.412486	35.144936	0.0724930691284456	0.0345066617563568	-0.0350582233	0.0886363437	-0.0059282421	0.1494726215	-0.0990918748	0.1314267556	-0.1466762358	0.0404667638	0.0180079056	-0.1315791545	0.0185256424	-0.0147850895	0.2022529052	-0.2382106926	-0.0244675315	0.0102962062	-0.0711468522	0.0912448503	-0.0307368753	0.0637263337	-0.2529350423	0.0578416972	-0.0209386234	0.0124567681	-0.1196610522	0.0874466622	-0.0234613721	0.0355374314	-0.0265386513	-0.000665109	0.0102605739	-0.0112580639	0.0189312204	-0.0640436249	0.0608722106	-0.0370482015	0.0531517889	-0.0162517837	0.0251504034	-0.0997837545	0.1185987074	-0.0462598697	0.0291776536	-0.0396384837	0.090970447	-0.008848588	-0.051661326	0.165213002	-0.1677352468	0.0503003306	-0.1378645955	0.1082637403	-0.0324109296	0.0802523185	-0.0109968787	0.0170661844	-0.0501239607	-0.0274777554	-0.0172748837	0.017980865	-0.0246499008	0.0878036346	-0.067231998	0.0483336964	-0.115818093	0.0163162415	-0.0425023592	-0.0096536892	0.1864082077	-0.1420462634	-0.0513154543	0.0624623774	-0.1604380061	0.0199308188	-0.0612461681	0.0176017711	-0.0718914534	0.1060555423	-0.0079329503	0.0091258161	-0.1060061504	0.1034150095	0.016398235	-0.0830186868	0.0205917039	-0.0196104019	0.0489423466	-0.0322731575	0.035175642	-0.1005799064	0.0118576966	0.0909071758	0.0909014307	0.0908918558	0.0908784514	0.0908612182	0.0	0.0781282109198713	-0.008749228042177	0.0061040173415398	7.654899133401654e-05	-0.0687229908269699	0.0223058163693963	0.0047228494682037	0.0004975494439052	0.246972807516272	0.0153327230979841	0.0002350923975994	0.0609955676524695	-0.001019011778669	-7.304753349619993e-05	1.038385005066159e-06	5.33594214987845e-09	5.075798560749689e-05	0.0001431273410663	2.0485435760726852e-08	2.576373102930861e-09	0.0004750259427212	-0.0003059311578152	9.359387332214885e-08	2.256496462581648e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8600.41059709966	-7.146539618477618	73967062.43870415	51.073028518470224	14610.297112805638	-60.67655119448682	213460781.7244568	3681.64386485718	8459.930071491372	5.839661572743353	71570416.81452401	34.10164728417537	8949.448583787222	10327.320583451516	1.370909	34.110443	0.0919355372826166	0.0522367372243377	-0.0696588296	0.0555156314	0.011117866	0.2180666413	-0.064173243	0.1527731921	-0.1329964994	-0.0303268332	0.0609152161	-0.0839738297	0.0408454042	0.018543832	0.1917493692	-0.1928253396	-0.0376940186	0.035252095	-0.0913003673	0.1276847189	0.0150821873	0.0855621208	-0.3254595869	0.0603907011	-0.0795584015	-0.0035174068	-0.0544621565	0.0362779458	0.0706015659	-0.0005311081	-0.0896059516	0.0179758636	0.0302784368	-0.0413575627	-0.0069812632	-0.0059987225	0.0375326271	-0.0356394872	0.0477655981	-0.0015162535	0.0217368252	-0.0146224644	0.1626815977	-0.0797625937	0.0337448531	-0.0619670029	0.0868750936	-0.0499208554	-0.0215430142	0.2426773688	-0.2436508616	-0.0092053106	-0.1162396006	0.0703571852	-0.030077986	0.0141861353	0.0694471999	-0.0203255249	-0.0606263781	-0.0451184895	-0.0549459512	0.0190445699	0.0272351428	0.0300767299	-0.0493072619	0.008849704	-0.0863816509	-0.0083996018	-0.0269800353	-0.0177321342	0.1710112817	-0.1606516877	-0.045681183	0.0598350086	-0.1393932398	-0.0058624158	-0.0447353658	-0.0510674618	-0.0281022388	0.1392950151	0.0927232835	0.0042944985	-0.0310374464	0.095219105	0.0345215917	-0.115233549	0.0075295638	-0.1001740553	0.0531249661	-0.0439268214	0.0159111445	0.050850658	-0.0266030136	0.0908918558	0.0908401568	0.0907540137	0.0906334592	0.0904785388	0.0	0.0695838464112341	-0.0085443645086372	0.0048419116813822	7.300616485645904e-05	-0.023519430255078	0.0452035605718919	0.0005531635995234	0.0020433618883767	0.2588078292648532	0.0118350217485811	0.0001400677397893	0.0669814924887853	-0.0013359894853333	-0.0003169777066642	1.7848679049211355e-06	1.0047486652215901e-07	-5.925042904753042e-05	-0.000110008414655	1.2101851294912428e-08	3.510613342316436e-09	0.0003749602549704	-0.0001000656877507	1.0013141865040602e-08	1.4059519280746738e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8617.710899396738	17.300302297076996	74264941.14558133	299.3004595702476	14491.242497427022	-119.05461537861628	209996109.11923492	14174.00144295026	8462.752561702644	2.822490211272452	71618180.92060466	7.966450992728811	8930.577015228066	10153.878406420685	1.135895	28.262917	0.1698822089097759	0.0990680635984618	-0.0481402815	0.069281509	-0.0201122784	0.2322662687	-0.0792674578	0.1357329738	-0.0987886129	-0.0594524506	0.050347443	-0.1046911184	0.0818587343	0.0236309129	0.1873000641	-0.2072443129	-0.0188869054	0.0160262203	-0.0935228807	0.1152996494	-0.0248245057	0.0413622245	-0.2961300259	0.0547763713	-0.0451776178	-0.0113312011	-0.1166599381	0.0915450406	-0.0728180725	0.05190205	-0.0253498949	-0.002537634	0.0192195167	0.0101186536	-0.0387983735	-0.0426038089	0.0287448827	-0.0611613284	0.0367646198	0.0204812012	0.0664458015	-0.1223056174	0.0495529382	0.0315646764	0.0109042591	-0.0662613299	0.0980427922	-0.0187447373	-0.0308086835	0.1847321513	-0.2594390696	0.0071371623	-0.1021381468	0.0823613307	0.0007058867	0.0830546464	-0.0623083827	0.0355596454	-0.0359358827	-0.0030205868	-0.0501855704	0.039984489	-0.0324172344	-0.002035464	-0.0611831469	0.075725732	-0.0466148076	-0.0350285874	-0.0253952268	-0.0302927726	0.174840424	-0.119724014	-0.0452090322	0.0699561196	-0.1468695019	0.0386360039	-0.0572967346	0.0116281554	-0.0876343342	0.0975127485	-0.0193480259	0.0353459063	-0.0099780706	0.1052433846	0.0118210428	-0.1222556557	0.1014106852	-0.0059507025	-0.0308041614	-0.0597263046	0.06664433	0.0014641181	-0.0574284228	0.0908612182	0.0907176504	0.0904785388	0.0901441351	0.0897147917	0.0	0.0683147699460704	-0.0012690764651636	0.0046669077927845	1.6105550744323747e-06	-0.090050933421196	-0.066531503166118	0.0081091706100286	0.0044264409135431	0.2135188749269474	-0.0452889543379057	0.0020510893850209	0.0455903099500694	-0.0004309632580847	0.0009050262272485	1.8572932981897978e-07	8.190724720078344e-07	-0.000230067876169	-0.0001708174471214	2.917860024109605e-08	5.293122764491431e-08	0.0003149504305287	-6.00098244417e-05	3.601179029523654e-09	9.91937736902135e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8627.898193271662	10.187293874923853	74440627.2334604	103.78095649406104	14576.116204115207	84.87370668818585	212463163.59586996	7203.546086992204	8464.395456987686	1.6428952850419591	71645990.45227377	2.6991049176131003	8941.932887352266	10347.860073536784	1.063134	26.452494	0.1555429098292096	0.0980507839668539	-0.0594018265	0.0765222196	-0.021104416	0.216802962	-0.0979423008	0.0833577145	-0.0845440094	-0.0045895939	0.0597173169	-0.1056037991	-0.0018284079	-0.0201660123	0.1502080336	-0.1371937699	-0.0379339046	0.0268945736	-0.0685152635	0.1211704322	-0.0099250238	0.0654196184	-0.2886832817	0.0217480297	-0.0849658612	-0.0345829093	-0.0571709465	0.0653154339	0.0826446846	0.0426012185	-0.0978128324	0.0242890373	-0.0264752708	-0.0464302778	-0.0128910587	-0.0134193708	0.0349041633	-0.0736428624	0.018930366	-0.0070945592	-0.0004707341	0.0546949396	0.0475756194	-0.0528522297	0.0273539973	-0.0624314255	0.0767976775	-0.0321104346	-0.0379208699	0.2168357569	-0.2374361544	-0.0124181826	-0.0504042109	0.0537742044	0.0199529566	0.0255629464	0.0751961143	0.0306178235	-0.0911516612	-0.0455478263	-0.0422136573	0.0070715829	0.0605813059	-0.0129186352	-0.0492620027	0.0541101584	-0.041308636	-0.0318584615	0.0376929222	-0.0194843377	0.1549890492	-0.148278791	-0.0249583727	0.053556564	-0.1161586479	-0.0174154267	-0.0363506304	-0.093901026	-0.0373565569	0.119734122	0.1182899364	-0.0228702256	0.0178793347	0.0682507678	0.0066491926	-0.109097075	0.0779574148	-0.0555226488	0.0640214238	-0.0101080245	0.0129567875	0.0312014615	-0.0540325817	0.0908152683	0.090533994	0.0900658486	0.0894117985	0.0885731936	0.0	0.062792783260491	-0.0055219866855794	0.0039429336295989	3.0492336955716227e-05	0.0012964690240835	0.0913474024452794	1.6808319304080226e-06	0.0083443479334998	0.1999197889502113	-0.013599085976736	0.0001849351394026	0.039967922013897	-0.0010330044601993	-0.0006020412021146	1.0670982147916472e-06	3.624536090435927e-07	2.731560971769298e-05	0.0002573834858866	6.624625880718549e-08	7.46142534249323e-10	0.0003570144369597	4.206400643099996e-05	1.769380637027206e-09	1.274593081976516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8628.248254985892	0.3500617142308329	74446667.9496671	0.1225432037702293	14466.280456664796	-109.83574745041189	209273270.25088185	12063.89141799066	8461.897453511796	-2.498003475890073	71603708.51374942	6.240021365558886	8936.717899352288	10208.690058469709	1.290785	32.116833	0.1863769810999927	0.1026562474366894	-0.0801797393	0.0438035829	-0.0316113859	0.1539195216	-0.089087027	-0.0130391567	-0.0778257597	-0.0190534907	0.074590489	-0.094112993	-0.0032124031	0.0015039903	0.09302835	-0.1147852125	0.0039151908	0.0069896628	-0.072670909	0.1229966026	0.0002220493	0.0051864501	-0.1886271012	0.024405138	-0.0154197527	-0.009650825	-0.1085484946	0.0636207104	-0.0936085503	-0.0109379455	0.022804627	-0.0487312675	-0.0284341824	0.0369728676	-0.1114804509	-0.0771624071	-0.0477326384	-0.0226746547	-0.0058776893	0.0367125701	-0.016176646	-0.0366247103	-0.1339259873	0.1224279314	-0.0071101668	-0.0757278153	0.0744625836	-0.0520779626	-0.0172850292	0.1163271117	-0.1736601035	0.029397535	-0.0563956058	0.0757025084	0.0032544191	0.0720185599	-0.0752291213	0.00386985	0.0283249428	-0.0292559892	0.0256822979	0.0895461587	-0.0639172804	-0.0466559423	-0.0110701164	0.0752865696	0.0463828072	-0.0410246487	-0.0352949115	-0.0245120727	0.1425962097	-0.0610745849	-0.0198514912	0.0520025312	-0.0763742861	-0.0100654599	-0.0723972859	0.0876428066	-0.0240521839	0.0475826871	-0.0789421073	0.1105832922	-0.0895322761	0.0425773319	0.0513451294	-0.0148121218	0.0591348537	-0.0009376413	-0.061043238	-0.0688244455	0.046327867	0.0247641968	-0.0199591639	0.0907540137	0.0902893113	0.0895165691	0.0884384234	0.0870585525	0.0	0.050314612445419	-0.0124781708150719	0.0025315602255327	0.0001557047468901	-0.0671613520890161	-0.0684578211130995	0.0045106472144247	0.0046864732715531	0.1522602708507605	-0.0476595180994508	0.0022714296654718	0.0231831900795469	-0.000126038521861	0.0009069659383383	1.5885708992905775e-08	8.22587213305873e-07	0.000239979773583	0.0002126641638653	4.522604659253016e-08	5.7590291728947957e-08	0.0003210151177159	-3.599931924380001e-05	1.2959509860170295e-09	1.0305070580215313e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8616.3997116641	-11.848543321792022	74242343.99116519	140.38797884838232	14511.18779725705	44.9073405922536	210574571.2872619	2016.6692390686685	8448.363582403525	-13.533871108271342	71374847.22048211	183.16566717530176	8927.799289363486	10360.49016263164	1.31702	32.7696	0.0921696297897028	0.0471402855103766	-0.0966620707	-0.0311612814	-0.0235929216	0.1285492173	-0.0847394231	-0.0560375078	0.0229768759	0.1308181839	0.0960173354	-0.000923303	-0.107807985	-0.0463216773	0.0547903986	-0.0274339488	-0.0023230763	-0.0049848801	-0.0038380017	0.1301093926	0.0595898359	0.005824988	-0.092499212	0.0370638702	-0.0094061261	-0.0531297193	0.0006690481	0.1121033639	-0.0123684248	-0.0405960163	0.0889577584	0.0141919706	-0.1106894974	0.0054056876	-0.0581630867	0.0461324489	-0.0161094772	-0.0249094758	-0.0008430777	-0.0331675828	-0.1035179067	0.0807607161	-0.1305461439	0.1039340667	-0.0068405095	-0.071026052	-0.0141631338	-0.0978334938	-7.24993e-05	0.0833425124	-0.0906535911	0.0228213902	-0.0426439433	-0.0052767894	0.0825123772	0.1085761574	0.0335046029	-0.0017604102	0.0688105986	0.0390781969	0.0772418224	0.009570242	0.0592845477	-0.1003347828	-0.002225831	0.0308967418	0.0252496339	-0.0030249888	0.0271223631	-0.0072839475	0.0670566696	-0.0530729241	-0.0073402623	-0.0351008342	-0.1351862221	-0.0720001376	-0.0289702127	-0.0120215928	-0.1126933567	0.0273590459	0.0067592665	-0.0155647919	0.0060305986	0.0039359087	0.0034542254	0.053195045	0.0771008487	0.1033502099	0.0683645273	-0.0697376703	-0.0331477242	0.0924505247	0.0482163573	0.090677465	0.0899837674	0.0888315333	0.087226634	0.0851772477	0.0	0.0400283228707252	-0.0102862895746938	0.001602266631843	0.0001058077532144	-0.030389132716678	0.036772219372338	0.0009234993872718	0.0013521961175673	0.1341496387762504	-0.01811063207451	0.0003279949941382	0.0179961255837984	0.0001599949997038	0.0002860335215648	2.559839993021896e-08	8.181517545876091e-08	3.70215997835821e-05	-0.0002029581737994	4.1192020311994735e-08	1.370598850535726e-09	0.0002699970377169	-5.1018079999e-05	2.6028444867843635e-09	7.289840037590113e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8592.307482100792	-24.092229563308138	73827747.86696525	580.4355253311386	14460.799921641094	-50.38787561595564	209114734.37373507	2538.9380090890168	8447.032082421347	-1.3314999821777749	71352351.00145552	1.7728922025394145	8938.841799963724	10304.694376121535	1.398585	34.799057	0.1114725562604431	0.0707798399294572	-0.0165701192	-0.0985823412	0.0022202668	0.0919790321	-0.0527517855	-0.0434540746	0.0674954749	0.0301086007	0.0171231686	0.0926124983	-0.1222718067	-0.0434710035	0.0224581722	-0.0363247238	-0.0098109378	0.0130608314	0.0171823084	0.0416446909	0.1252030872	0.0118008408	-0.0889724393	0.0012991576	0.0251041288	0.0079085523	0.0550045269	-0.0110585491	0.0542935092	-0.0365624274	0.0726813172	-0.0025028434	-0.0107423491	-0.1148363885	-0.1574188502	0.0133827529	-0.0240935378	0.0007515901	0.0436310409	0.0036881155	-0.0754623507	0.1433265497	-0.1388193664	0.0325864732	0.0029267993	-0.0076162783	-0.0776673017	-0.0635830497	0.0634721152	0.0949300504	-0.0547410298	0.0614218148	-0.0216331098	-0.0541836282	-0.0139168963	-0.0371896606	0.0705663843	-0.0296983358	0.0724267245	0.0191558789	0.0089126694	0.1489511353	0.0642916911	-0.0737420178	-0.011757958	-0.0418320372	0.004385381	-0.0287615885	0.0741692058	-0.0009315897	0.0562743558	-0.0184519103	-0.0946359823	-0.0732554773	-0.050398119	-0.0711429175	-0.0040711978	-0.0247524006	0.0460702876	0.094853275	0.0351685824	-0.0177548616	-0.0560052061	-0.0377027578	0.0061892072	-0.0549684747	-0.0284943559	-0.0189341113	-0.0027155961	0.0091671426	-0.0818272867	-0.0562513098	0.1002685729	0.0905856348	0.0896175683	0.08801178	0.085779697	0.0829372026	0.0	0.0318749259392348	-0.0081533969314903	0.0010160109036317	6.647788152243706e-05	0.0343462367710856	0.0647353694877636	0.0011796639803354	0.0041906680627172	0.1442611490574563	0.0101115102812058	0.0001022426401669	0.0208112791273776	-0.0002580125980557	-0.0004180075977595	6.657050075545223e-08	1.7473035178466798e-07	6.144878588054681e-05	2.442718609696471e-05	5.96687420615746e-10	3.775953286193289e-09	0.0003970078450601	0.0001270108073432	1.6131745181971483e-08	1.5761522903926438e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8580.992906165058	-11.314575935733956	73633439.25565505	128.0196286054899	14361.751299159494	-99.04862248159952	206259900.3789094	9810.629615502425	8444.54108889194	-2.4909935294072056	71310274.20198427	6.205048763548567	8924.411325397723	10127.45450012417	1.219974	30.354925	0.0657274447473124	0.0446191389843547	0.0581493358	-0.0890422218	-0.0021042287	0.0544290483	-0.0044923461	-0.0283153908	0.0650140376	-0.0402514436	-0.0457275875	0.0760445682	-0.0508533174	-0.0118925454	0.0082511758	-0.0236895207	-0.0022928887	0.0139509724	0.0286085707	-0.0283781855	0.110980531	-0.0015402919	-0.0520381292	-0.013271367	0.0713883305	0.0561093848	0.0517121374	-0.0383798532	-0.0376805464	0.0005481501	0.0683906171	-0.0218372922	-0.0166717461	-0.0788904547	-0.1581364018	-0.0111971198	-0.005666788	0.0263171343	-0.0163999241	0.0032046126	-0.0517809747	0.0370687698	-0.1893729005	0.0231033109	-0.0030827034	0.0373001891	-0.0807475407	-0.0072321338	0.0673034192	0.0526100677	-0.0256700683	0.0667998416	-0.0162954795	-0.07568028	-0.0522285677	-0.0346661616	-0.0249467317	0.0027080837	0.0701471789	0.0384441316	0.0240056846	0.1256650938	0.0230585145	-0.048269153	-0.0164938452	-0.0206138067	0.0691707667	0.002047914	0.0882270481	0.0041773986	0.0191304046	0.022794566	-0.0969764297	-0.065376021	-0.0352556075	0.0092122196	0.0223042362	0.0297495188	0.059177637	0.0306380709	0.0272264034	0.0300230263	0.0379158844	0.0405302827	-0.0008331398	0.0971994341	0.0888976638	-0.0376916532	-0.1128741156	-0.0426163691	-0.0758765023	-0.1151404871	0.0110178594	0.0904785388	0.0891909606	0.0870585525	0.084101513	0.0803478517	0.0	0.0360956631981679	0.004220737258933	0.0013028969017155	1.7814623008946094e-05	0.0306643557001535	-0.0036818810709321	0.0009403027105055	1.355624822048812e-05	0.1019620346913967	-0.0422991143660596	0.0017892150761529	0.0103962565184095	-0.000259051435533	-1.0388374772999916e-06	6.710764625170806e-08	1.0791833042430104e-12	0.0003079562303995	0.0002465074445189	6.076592020326479e-08	9.483703984186995e-08	0.0003340398860286	-6.296795903150003e-05	3.964963864592666e-09	1.115826454580001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8578.47059686451	-2.522309300547932	73590157.78126895	6.3620442076305945	14348.742369752685	-13.00892940680933	205886407.5935359	169.23224431134852	8448.449457280094	3.9083683881544857	71376298.23221631	15.275343457525294	8936.430543897995	10192.375783911708	1.035841	25.773411	0.0333189859388628	0.0235806322130496	0.0933956637	-0.0748006407	0.0033987224	-0.0163415919	0.0021473366	-0.0190277732	0.0720947398	-0.0685309573	-0.0828401234	0.0608222304	-0.0449738057	-0.0161613998	-0.0136695328	-0.0199971399	0.0053043548	0.0138870039	0.0409791576	-0.0782212638	0.0725842017	-0.0174988054	-0.013270943	-0.0257724555	0.0879687269	0.0799270883	0.0781157645	0.0135264858	-0.0786129326	0.0211153353	0.0914833833	-0.0035242986	-0.026659366	-0.0455072556	-0.0346292151	-0.0350067127	-0.0150662559	0.0376875748	-0.0765961006	0.030982865	-0.0776143087	0.0458730521	-0.181157984	0.0574114121	-0.0046325815	0.0707429195	-0.0675960404	0.029995982	0.0522444136	-0.0038190171	0.0130600079	0.0747332049	-0.0101371038	-0.1053817937	-0.0703285194	0.023221478	-0.0376313184	0.0110168197	0.0521430878	0.0737051708	0.0496018429	0.0598525843	-0.0027753193	0.0210436512	0.0251944703	-0.0224248935	0.100628437	0.0012524652	0.0431158833	0.0036629024	0.0239515779	0.0340774149	-0.0807641905	-0.0516300198	-0.0404202103	0.0571727958	-0.0149009071	0.0677763864	-0.0212029927	-0.0071792127	-0.0376966075	-0.0071281833	0.007647024	-0.017966742	-0.0093102741	0.1536916803	0.0441733853	-0.0509099795	-0.0514609919	0.0274402811	-0.009356003	-0.0125981406	0.0350530525	0.0903561949	0.0887042321	0.0859732964	0.0821966063	0.0774201003	0.0	0.0345954276349402	-0.0015002355632276	0.0011968436132443	2.2507067451731222e-06	0.03429919306663	0.0036348373664765	0.0011764346450219	1.321204268073382e-05	0.081730509714788	-0.0202315249766086	0.0004093146028791	0.006679876218239	-0.0001070526098365	0.0001519988256965	1.1460261272805897e-08	2.3103643013115e-08	0.0003149821326131	7.025902213600021e-06	4.936330191506967e-11	9.921374386549653e-08	0.0003340168532877	-2.3032740899980343e-08	5.305071533656274e-16	1.1156725828021693e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
